Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
P027_D33	0	0	0.023104891988208778	0.004320698522933884	0	0	0.02955844603817563	0	0.02329669001477335	0.011700745503678561	0.07197216930145978	0	0.460618114377454	0.08868895344392223	0	0	0	0.007981848536594633	0.027006959024364022	0	0.04632877648304088	0.20542170676539429	0	0.45423988153171047	0.9000275115302268
P028_D33	0.004416991455510204	0	0.021072122011682976	0	0.0001	0	0.025670730057767637	0.019830780096309536	0	0.0024967593779940934	0.02024704824623272	0	0.4523248730100555	0.04290854967874426	0.0005	0	0	0	0.09877546455877162	0	0.10508305013398295	0.20651534380221268	0	0.41650532780241123	0.9249819313319679
P029_D33	0	0.020624292256342665	0.009989131223719607	0.04901370547940328	0.022763145503275635	0	0	0.008040138896686042	0.010073502468841351	0	0.043993688694958406	0	0.5762684306682581	0.037458045910475274	0	0	0	0.012491105775157399	0.01014985771238875	0.01244513407160738	0.07513132940442192	0.11155849193446427	0	0.515073401825745	0.8591897521181241
P036_D33	0.02686718034859434	0.05750790123888887	0.04530221176119141	0	0.08480849036430647	0.012611876743056126	0.017544163789898187	0	0	0.022367536506697115	0.05995439173767829	0	0.464622739536769	0.022427401766300554	0	0.029756135730512268	0	0.005261924313992713	0.04678407670340327	0	0.029447735568594514	0.07473623389011684	0	0.3523795641202807	0.9454144982790201
P037_D33	0.023345201688794198	0.01371202165070964	0.013606715387015307	0	0	0.02352249891038959	0.027209646726876525	0	0	0.02015077166037507	0.10483454602405945	0	0.38134940987451965	0.05980371533572706	0.00421167497217799	0	0	0.003350611694588695	0.035998442304919144	0	0.13677376252940623	0.15213098124044144	0	0.3503385279945666	0.9518561570014704
P038_D33	0	0.0318116732059364	0.018212238284824513	0.029521180629530373	0	0	0.026446809696982782	0	0.006314284628971176	0.009465634884488155	0.042492794028349344	0	0.5860647369809378	0.03520399283466774	0.0014347656252011965	0	0	0.013217800028220013	0.05728373548611777	0	0.029276259467893844	0.11325409421787894	0	0.45624821249018715	0.8977036589960359
P039_D33	0.0027107770299755647	0.016094733596378186	0.01306286550171318	0.004740807843967633	0.003983010495362429	0.008989214689329086	0.015919561941389312	0.0020778128855020186	0	0	0.08426367462477408	0	0.4215750287390264	0.003901265892975461	0	0	0	0.0016768491862480174	0.08243987246025294	0	0.10829820712698648	0.23026631798611913	0	0.4389935753904564	0.9103408833863363
P041_D33	0.025864978258656763	0.07215411772950166	0.026513178447525106	0	0.04113191929638003	0	0.03249205928875051	0.021734786159491575	0	0.015267090606477624	0.0498103314626321	0	0.3763411717080357	0.04354836300217903	0.0035175811220529256	0.0022673283908558445	0	0.0003	0.0966714417750008	0	0.123189657295461	0.06922158119781724	0	0.33920426758226585	0.9474096629997115
P042_D33	0.005646195528143595	0.1218347845431699	0.05348990185508542	0.05793806839977675	0	0.01880859076667879	0.05496942192709819	0.03636738164259101	0	0.016433395056572493	0.1412293567676054	0.022122963948128026	0.21356098906094653	0.027181477819040983	0	0.03886291005873643	0	0.012447627768080014	0.0669722168571974	0	0.07840224464580263	0.03373247335534646	0	0.48198868538029305	0.8781141319944764
P043_D33	0.009029159249237839	0.0315668633435629	0.02503618422220419	0.001383311522024545	0	0.014915314963006581	0.04980730798969764	0.0278792099825509	0	0.026434626098121302	0.0757319618932895	0	0.3621603364453396	0.08213162064701456	0	0	0	0.01099360357317387	0.02590096656429223	0	0.07764067357131108	0.17938885993517328	0	0.41395493335074623	0.9153331682284228
P046_D33	0.028670348831779557	0.006012290761146973	0.0074934667745806096	0.01869400671104989	0.009043019109785604	0.048386947169349215	0.011508607346164709	0	0	0	0.07690667742736566	0	0.5181108648541624	0.0002	0	0.016738648085832347	0	0.0004	0.0747475894238435	0	0.09635879238045889	0.08673014570700226	0	0.3188536866715377	0.9712469433707464
P048_D33	0.05830384411672699	0.045133990128811655	0.010731847596875503	0.0236062475481941	0.017694954278577868	0.04804557511627906	0.008917125463641743	0.018129241125593786	0	0	0.09629937010642617	0	0.3186135730420136	0.07225703205635317	0.0006	0.01862264525359783	0	0.0037942645758636457	0.03844212061778268	0	0.09118662368412998	0.12959064733379463	0	0.30752384275795575	0.9643389063759915
P049_D33	0	0.05353059948760711	0.007750691320597025	0.037772531281284834	0	0.02416729551461148	0.02432025234271052	0	0	0	0.12152817884568706	0	0.5788440659016745	0.046309275064194244	0	0	0	0.012396778503547786	0.04860757275253996	0	0.04363862681612616	0.0011341321694194274	0.01	0.286019329709086	0.9856564556896104
P050_D33	0	0.05001893775020189	0.019010027483004475	0	0	0.031014702332532045	0.015549377192589923	0	0	0	0.01772316420042887	0	0.5182613260881289	0	0	0.017084714364576793	0	0	0.07946693915824246	0	0.19638624328087367	0.055484568149420904	0.11	0.12833164102333214	1.0748401953029068
P051_D33	0.10446791678785801	0.1440136996358946	0	0	0.027290631682259512	0.013796778547711287	0.03747887800155841	0.02204123047655721	0	0.0018831925333591079	0.15405037292146734	0	0.22253686295464495	0.04804377382010309	0	0.008286045958630748	0	0.011890016675427512	0.016424224469653477	0	0.04741702656434407	0.14037934897053067	0	0.5302898229319074	0.8491496094363687
P053_D33	0	0.02221161103527475	0.011645910265118839	0	0.006007142970460514	0	0.015500519354662535	0.00783723084576496	0	0.009264224106518237	0.02408555426023539	0	0.5321504573662813	0.01281670803944724	0	0	0	0	0.07473709063817545	0	0.06605509165605476	0.217688459462006	0.01	0.2795832714072653	1.022671627911272
P057_D33	0.3688023258696023	0	0.010560956429582836	0	0.09354147805125013	0.11043605777046635	0	0	0	0	0.07089379833488722	0	0.09024618806772922	0.05543787179021702	0	0.05716162572730882	0	0	0	0	0.14291969795895615	0	0	0.32976179818697343	0.9593094620093618
P058_D33	0.03301617621174639	0.094716446399148	0.004646556480788609	0.04861535111197911	0.1475109026419576	0	0.030585094213250466	0	0	0	0.1463696709306109	0	0.2476630847465312	0.0634876562193219	0	0	0	0.013014286514574713	0.029054008638871177	0	0.037313495425068614	0.1040072704661513	0	0.38718017814193245	0.9227415004797846
P060_D33	0.06627745050657151	0.03195305911397739	0.008723069318898513	0.05928096504465656	0.015917049914234996	0	0.01651157370990835	0.0225476390688362	0.0025889469586029435	0.014604738081302365	0.07998359673003767	0	0.3947618730360483	0.07128495454011698	0	0	0	0.012758346716638962	0.02405715872742823	0	0.023260937556998873	0.1554886409757422	0	0.46182477981029224	0.8875726162811045
P061_D33	0.002261794134782434	0.06285571270393678	0.019330120791700163	0.09968345179183435	0.1546292007961357	0	0.01115158868609708	0	0	0	0.09787381698745551	0	0.3056853146308988	0.04853157206716394	0	0	0	0.009041780636509244	0.01605753746845962	0	0.041933420593637694	0.1309646887113887	0	0.43792517455070695	0.898809810218565
P062_D33	0.013998286566968896	0.022620247868022483	0.03482779828647235	0.030044578776755967	0.053853812273952285	0.012104470989189417	0.019753310188958314	0.004106208061364644	0	0	0.09967428412422309	0	0.4171211614180603	0.060996566199864946	0	0	0	0.013847390323972426	0.015754149818286885	0.003380254894179026	0.054629550851595814	0.14328792935813317	0	0.3880917074399017	0.9292154837659354
P063_D33	0.0033059849954229312	0.028927748279575588	0.023546793341902142	0.027004217844716336	0.11672450840644764	0	0.03329007858396526	0	0	0.02363820944678612	0.08627953432644182	0	0.07909303348497351	0.025998822038606352	0.0008	0.010513829355445967	0	0.008760224464184242	0.055691604873868594	0	0.042566913655135756	0.4338716479815054	0	0.6529655321126017	0.7581601756452223
P064_D33	0.09675208966589985	0.03929345595962694	0.0020209389776220488	0	0.025771635156041407	0.0688436262396262	0	0.018871715361825928	0	0.014656812900225089	0.0746494692659369	0	0.3673958685868002	0.050832309657051294	0.004083110641951401	0	0	0	0.04437624371574661	0	0.05013463383066589	0.14231809004098037	0	0.3976808734096573	0.9217563860289062
P065_D33	0.040687631458853166	0.014490591561440226	0.0038876701690572554	0.05080302549973351	0.04244482348144594	0.030485907168249733	0.019794223809983805	0	0	0	0.07555892860378562	0	0.5517111256820808	0.008373583336601105	0	0.0017230366001715076	0	0	0.027343835525105643	0	0.012787727479367716	0.11990788962412399	0	0.6056524180517003	0.796369360827412
P067_D33	0.007839952452043598	0.044244766994574934	0.05601613300284379	0.0020704950676227207	0.03293994973949924	0.015248127889280087	0.03932458232789207	0	0	0.016930645137787935	0.13105279043705645	0	0.24929099664957788	0.007855626192439633	0	0.008557140791092455	0	0.003891305268971919	0.0972936671610099	0	0.11837169156234466	0.16907212932596266	0	0.35448841868721254	0.941391534708885
P070_D33	0.03319518254037778	0	0.019379033193008415	0.12147768737877716	0.07123247931066284	0	0	0	0	0	0.07994691178336594	0	0.2773809000190206	0.08682074864011999	0	0	0	0.008831363742656367	0	0.0131479859699102	0.13447768712784072	0.15411002029425996	0	0.40791519533631204	0.915623704815537
P073_D33	0.004065490687519227	0	0.013730854822249118	0	0	0.0029853348861255073	0.02911250642319501	0	0.004170125381630803	0.004983229797158283	0.057071689619707315	0	0.41678949440729757	0.0476385888614805	0	0	0	0.011562064314630596	0.020874299658510596	0	0.024429000200254323	0.3625873209402411	0	0.5523830592614267	0.8448801378292089
P075_D33	0.1927600015236119	0.02823132219436937	0.023382874611339997	0.03187587506658215	0	0.10036555078205199	0.0021273043411264092	0	0	0	0.030208515802224986	0	0.23097130410226932	0.0016305743528254944	0	0	0	0.0008	0.08107870767504742	0	0.1464345393163127	0.13011513392466245	0	0.3684103533938086	0.9350528368882985
P076_D33	0.02332539113503964	0.09392201026298057	0.0001	0	0	0	0.04241256700160294	0.028484841100399377	0	0.0003	0.13203162374249783	0	0.025187262534209227	0.07193963297852624	0	0	0	0	0.013310451711478198	0	0.022603465494184898	0.546465032667141	0	0.700713203086337	0.7151339922167085
P078_D33	0.030247991056850346	0	0.0165062171332345	0.05575612187289525	0.019090264838227403	0	0	0	0	0	0.12263266004488126	0	0.39705204807389544	0.04582147614271517	0.0010085328584440827	0	0	0.013601817780312608	0.046026113181266856	0	0.04697104070040731	0.20528571631686982	0	0.4737237585920271	0.8833417215933899
P080_D33	0.035940993707790754	0.0926782349332052	0.0908342760687165	0.07994021385557626	0	0.02347824742437812	0	0.01698096481139863	0	0	0.15257075977099901	0	0.22048329608094244	0.053842886497713384	0.006025224352789472	0.048514842205316544	0	0.0071551256237309515	0.022861873222324556	0.0027063664633734928	0.08500351021168263	0.06098318477006209	0.02	0.22861481065136052	0.9943690600098828
P081_D33	0	0.02567528237494676	0.013508756178233699	0	0	0.016315983992293535	0.018073321827357953	0	0.01769858583421896	0.017795588056364477	0.016759004284807266	0	0.5424910493410791	0.026826263168047676	0.002479346524812611	0	0	0.01145089976008282	0.07264140569238729	0	0.019759735716152936	0.19852477724921494	0	0.3559488921842106	0.9689777499620849
P082_D33	0.010391992567680445	0	0.019918340833416728	0.006234661802057065	0.005876286877537505	0	0.020869574024691015	0.006012425042709622	0	0.02492835590219597	0.09519411857784123	0	0.5037868293749148	0.03347624349681429	0	0.032855081625388645	0	0.009762327328363926	0.040100638398792354	0	0.02005398631253487	0.1705391378350616	0	0.4692504178625253	0.8892588987151578
P083_D33	0.005877723459034871	0.011378998716749073	0.03536215394290639	0.020117852598259378	0.04364741919543029	0	0.007776384871368002	0	0	0.0076024328061702106	0.06746285355429994	0	0.4409963419581083	0.05523242752037095	0	0	0	0.001718110738942025	0.046301551945800996	0	0.03508704994529601	0.22143869874726366	0	0.3576874285350258	0.959182996355609
P084_D33	0.029812498677798505	0.015124000075462326	0.01775828032453528	0	0.059589106153674715	0.00798044470509684	0.0037758154642395076	0	0	0.00300908567278368	0.15501404857878676	0	0.2775404519613789	0.06125369397272942	0.001994276945062203	0	0	0	0.03811049962343505	0	0.044577851266457955	0.284459946578559	0	0.4391888623078162	0.906776314070347
P085_D33	0.08879893709111984	0	0.022183901998668695	0.049407816018389575	0.04355251115119628	0	0.011272084679341269	0	0	0	0.06823897881672576	0	0.43759515985280195	0.04160488258009562	0	0	0	0	0.034728027420640864	0	0.06169472181904386	0.14089175985084587	0	0.47654108996086286	0.8796678687869113
P086_D33	0.041753356560492866	0.01458520040241373	0.004972247560514552	0	0.044878315052181705	0	0	0.006872813028791623	0	0.011534817648684467	0.06389483683722987	0	0.4277196623970958	0.08713570622146799	0	0	0	0.010331439809686286	0	0.028841124404900675	0.09010592971304075	0.16737455036349974	0	0.5429585522712989	0.8390776142126866
P087_D33	0.02528083372848076	0.027713171510844684	0.02678887587544718	0.03562692103270159	0.02555839970073067	0.008786561899330135	0.0018784435012644896	0.01015988467026097	0	0.012754764302331276	0.07070440141498009	0	0.3935458326755303	0.08084208009886737	0	0	0	0.0053401354307680785	0.0030397371862633093	0.01216159939103481	0.13422600948796942	0.1255923480931949	0	0.3993504450134882	0.9228976021650152
P088_D33	0.02834285921520323	0	0.04902201595279696	0.0015454539236807348	0.11607627713299366	0.022096512296299508	0.025101313422381897	0	0	0.007326473395408953	0.07824884069431076	0	0.408773293344427	0.06409989517719121	0	0.014960835623553694	0	0.011107050847780998	0.06168338355291898	0	0.04366398581030954	0.06795180961074282	0.01	0.2874745871511156	0.9720371686964684
P092_D33	0.05053289799027543	0.020683054271593476	0.008812683682902035	0	0.09023143668841176	0.037545647178461615	0.024449153660894025	0	0	0.0030727159846223383	0.09189264025897029	0	0.3933685939843264	0.05538940149340079	0.0021705819673363646	0.003759450515936681	0	0	0.035858542548059966	0	0.0727579426799685	0.10947525709484031	0	0.36476496079896964	0.9377522658196468
P093_D33	0.17659346563962755	0.27278286608872504	0.03380644068703481	0	0.11495535143363503	0.01921070665801393	0	0	0	0	0.06597202214079553	0	0.16026405982500633	0.09786046586101903	0	0	0	0	0	0.047410018656371865	0	0.01114460300977094	0	0.3508866664877819	0.9536901821796386
P094_D33	0.07146648082394683	0.4791291783764347	0	0.0049454840780291925	0	0.16075844855995383	0	0.00862474302936338	0	0	0	0.09628845022020881	0.07018589376504017	0	0	0.029614301092220876	0	0	0.03943048336287425	0	0.036016804106664586	0.0035397325852633828	0	0.39941847715673395	0.9357809777139457
